train_loss, test_loss, train_acc, test_acc
1.7158212857437134, 1.6878729806900024, 36.78, 41.959999999999994
1.180415602684021, 1.0945217734336854, 57.376000000000005, 62.6
0.9312931930160523, 0.9449247292518616, 66.82000000000001, 68.67
0.7732465368270874, 0.6822779896736145, 73.03, 76.69
0.6793334809494018, 0.632167585849762, 76.454, 77.84
0.604527322101593, 0.7040807950019836, 78.946, 77.41
0.5539199962234497, 0.5932659330368042, 80.83, 80.10000000000001
0.5123647599220276, 0.7045593712806701, 82.182, 77.27000000000001
0.4764985189151764, 0.5826935554981232, 83.598, 81.01
0.4499597838306427, 0.5346665518760682, 84.48, 81.88
0.4205761708641052, 0.48471589517593383, 85.55199999999999, 83.73
0.3999082179737091, 0.48929110379219054, 86.098, 83.86
0.37541840598106385, 0.44818841991424563, 87.03999999999999, 84.85000000000001
0.3597372154045105, 0.47929169974327085, 87.414, 84.17
0.3454324765777588, 0.40331362109184266, 88.018, 86.71
0.3316206609630585, 0.4121374234676361, 88.468, 86.50999999999999
0.3196010134792328, 0.43239893789291384, 88.774, 85.48
0.29976095640182493, 0.39968252115249636, 89.582, 87.02
0.290247122836113, 0.37397611298561095, 89.88199999999999, 87.64999999999999
0.27938232382774353, 0.4391112907409668, 90.23400000000001, 86.00999999999999
0.26825123514652255, 0.3582309263706207, 90.652, 88.58
0.259967882976532, 0.37893024458885194, 91.00399999999999, 87.92999999999999
0.25551594636917113, 0.3803244410037994, 91.08000000000001, 87.77000000000001
0.24282007699966432, 0.31829632182121276, 91.396, 89.87
0.2340766843700409, 0.36129476690292356, 91.794, 88.11
0.229746687207222, 0.40420765523910523, 91.948, 87.21
0.2215751550102234, 0.3732785193681717, 92.182, 88.19
0.2192008173751831, 0.34177164254188536, 92.35799999999999, 89.01
0.2090755071401596, 0.3548285789012909, 92.65, 88.7
0.20078720313072204, 0.35148073921203615, 93.082, 89.28
0.19971948692321778, 0.3856596079826355, 92.94200000000001, 87.57000000000001
0.19091494281291962, 0.3833819974899292, 93.316, 88.19
0.18574433596134185, 0.34017655296325683, 93.49, 89.24
0.1814275459909439, 0.35274791909456255, 93.618, 89.25999999999999
0.17869575879096986, 0.3278079483509064, 93.718, 89.73
0.1672571905326843, 0.31174764699935914, 94.13, 90.21000000000001
0.16975139355659485, 0.3381552001953125, 94.098, 89.91
0.16251313270568848, 0.35750727310180663, 94.312, 89.33
0.16000468165040016, 0.3443475413322449, 94.416, 89.79
0.15924245240688323, 0.32054420318603516, 94.418, 90.42
0.1496040212392807, 0.3639488052368164, 94.818, 89.42999999999999
0.15311806433200836, 0.31455335097312925, 94.682, 90.46
0.14767581665992738, 0.3085677189826965, 94.806, 90.64999999999999
0.14194315484523773, 0.317563014793396, 95.024, 90.11
0.1436602345943451, 0.3057207273006439, 94.95, 90.69
0.1437458280658722, 0.33094762573242187, 94.958, 89.92999999999999
0.1328624767589569, 0.380428204202652, 95.354, 89.2
0.13213647551059723, 0.31783078274726867, 95.41, 90.53999999999999
0.12690089064598084, 0.33601110913753507, 95.6, 90.11
0.13003281846523285, 0.3114260313987732, 95.48400000000001, 90.72
0.12634696040630342, 0.3385313313007355, 95.62, 90.5
0.11930453149318695, 0.36528677299022677, 95.868, 89.56
0.12012424729347229, 0.38576757764816283, 95.768, 88.94999999999999
0.11890066432476044, 0.2963290910243988, 95.83, 91.21000000000001
0.11667365819454194, 0.3093533312797546, 95.89800000000001, 91.23
0.1141976101899147, 0.32303132481575014, 96.0, 90.62
0.11556274995803834, 0.3199127423286438, 96.012, 90.75
0.10871421320915223, 0.30877462682724, 96.172, 91.21000000000001
0.10615894345641136, 0.2961544736862183, 96.298, 91.38
0.10563005312681198, 0.3061687137126923, 96.314, 90.63
0.1049668471121788, 0.3459439340591431, 96.428, 90.5
0.10678784930586815, 0.3060322457790375, 96.284, 91.38
0.10078313372612, 0.3042039035797119, 96.402, 91.5
0.10394003302097321, 0.3476644055604935, 96.332, 90.36
0.09899608484268188, 0.3117741428852081, 96.576, 91.07
0.10087932449579239, 0.3208580452442169, 96.48400000000001, 90.94
0.09965088079452515, 0.30409673215150834, 96.548, 91.24
0.09742987380504609, 0.3220063672065735, 96.624, 91.17
0.09424375751256943, 0.3442558886528015, 96.694, 90.7
0.09204481412649154, 0.3372150062084198, 96.796, 90.74
0.09381746328353882, 0.3189975456237793, 96.732, 91.02
0.09336179207324982, 0.28800512628555297, 96.76, 91.8
0.09111748190641403, 0.36495809183120725, 96.866, 90.45
0.08735814049720764, 0.3234516597032547, 96.946, 91.38
0.08441100050449371, 0.3351131128311157, 97.08, 91.19
0.08661903932332993, 0.3211818452358246, 97.08, 91.22
0.08712754624724388, 0.3116454876422882, 97.042, 91.01
0.08363878316044808, 0.3096031160593033, 97.16799999999999, 91.25
0.08515420071601867, 0.31427639549970626, 96.982, 91.25999999999999
0.0837874011850357, 0.38931279335021973, 97.15, 89.94
0.0845209811091423, 0.3289624317482114, 97.11800000000001, 90.86999999999999
0.08091840416908264, 0.28973864030838015, 97.224, 91.38
0.0808672881281376, 0.325370046043396, 97.276, 91.21000000000001
0.07835252879261971, 0.32390659136772154, 97.33800000000001, 91.2
0.08105785443544387, 0.3219512412071228, 97.184, 91.22
0.07701321891069413, 0.31298140811920167, 97.342, 91.34
0.07882227227210999, 0.33237204451560975, 97.256, 91.25999999999999
0.07835352460265159, 0.36145219650268556, 97.348, 90.59
0.07683394586503506, 0.31781066198349, 97.386, 91.51
0.07604043919801712, 0.30538927874565125, 97.406, 92.03
0.07600109294176102, 0.393759878462553, 97.424, 89.91
0.07230494820356369, 0.3265540677666664, 97.548, 91.39
0.07611064083337783, 0.3516236773967743, 97.324, 90.73
0.06852668825745582, 0.31541677227020265, 97.682, 91.36
0.07065021804809571, 0.31078285903930664, 97.556, 91.86
0.07029668239831924, 0.32090547037124634, 97.59400000000001, 91.77
0.06802756580114365, 0.3290172089099884, 97.724, 91.49000000000001
0.06860767362594604, 0.3419327504634857, 97.682, 91.31
0.07062083911776543, 0.342130366230011, 97.598, 91.19
0.0681234803032875, 0.3160706675052643, 97.636, 91.67
0.06486227290570735, 0.3125867828845978, 97.87400000000001, 91.47
0.06914093719482421, 0.28742074093818665, 97.696, 92.36999999999999
0.06293578988432884, 0.33788308987617494, 97.836, 91.25999999999999
0.06711342961668969, 0.2955785697460175, 97.7, 92.07
0.06790254901885986, 0.318359480047226, 97.688, 91.55
0.06469851830601692, 0.32310409936904905, 97.85199999999999, 91.73
0.06503133807450533, 0.2907553872585297, 97.798, 91.99000000000001
0.06273440454125405, 0.29197543392181396, 97.86200000000001, 92.4
0.060595369271039964, 0.3181616694450378, 97.884, 91.72
0.06358250344753265, 0.2937002983570099, 97.88, 92.39
0.06110254132926464, 0.3219379303455353, 97.94, 91.67999999999999
0.06180035165548325, 0.3175457943201065, 97.944, 91.67
0.06021978098869324, 0.317365131855011, 97.97200000000001, 91.73
0.06029337332129479, 0.3068128418445587, 98.012, 91.79
0.05700351590514183, 0.3087621304512024, 98.064, 91.97999999999999
0.05913026785373688, 0.3029993593215942, 98.05199999999999, 92.15
0.05667408673942089, 0.3343119781970978, 98.036, 91.67
0.06015139561057091, 0.44080475006103514, 97.938, 89.53999999999999
0.05176589035868645, 0.34446684109717607, 98.27, 91.25
0.05946470855474472, 0.3833381095647812, 97.99, 90.46
0.05549010540008545, 0.2991650128364563, 98.11, 92.54
0.054355809259414675, 0.3221341645717621, 98.15, 91.59
0.05361514203906059, 0.36156638975143435, 98.208, 91.11
0.05491069618344307, 0.33135744791030886, 98.164, 91.75999999999999
0.056443473494648934, 0.32088209364414216, 98.02199999999999, 91.89
0.052318464498519894, 0.3061669512748718, 98.28, 92.25999999999999
0.05170009898304939, 0.29621000385284424, 98.252, 92.5
0.05225782581031323, 0.3260136863708496, 98.28, 91.86
0.051543668692111966, 0.33159305005073547, 98.256, 91.67999999999999
0.04838616901814938, 0.3257818710803986, 98.36, 91.57
0.04775676495790482, 0.35161339006423953, 98.438, 91.21000000000001
0.05107359066009522, 0.3262692331314087, 98.288, 91.52
0.05008246083140373, 0.3138905972003937, 98.36, 91.83
0.04575709791064263, 0.32588307747840883, 98.504, 92.14
0.048698099778890606, 0.35217160177230833, 98.37, 91.5
0.05049610637784004, 0.32740092458724973, 98.33800000000001, 91.95
0.04867432494461536, 0.31235857994556426, 98.38799999999999, 92.25
0.04196603738307953, 0.301738126039505, 98.624, 92.51
0.04668001358985901, 0.3096432315826416, 98.504, 92.31
0.04153889901280403, 0.30933497338294985, 98.626, 92.47
0.042001382899284366, 0.31370622363090517, 98.652, 92.09
0.04267328892052174, 0.3077363843917847, 98.59599999999999, 92.58
0.04216730706214905, 0.3117402888059616, 98.646, 92.19000000000001
0.04096771442055702, 0.3093048913955688, 98.626, 92.17999999999999
0.04153540935397148, 0.2807707965016365, 98.636, 92.97
0.03832205253243447, 0.31768856410980223, 98.768, 92.08
0.03582441662788391, 0.33686442413330075, 98.774, 92.24
0.04350846892356872, 0.281404132604599, 98.544, 92.60000000000001
0.04060562955141068, 0.3163576463699341, 98.71, 92.03
0.04029637014687061, 0.28184532918930055, 98.75, 92.78999999999999
0.03833396213948727, 0.30307064633369446, 98.736, 92.49000000000001
0.03640057678520679, 0.3195867943286896, 98.79400000000001, 92.39
0.03710224859416485, 0.29428397362232206, 98.8, 92.83
0.036142481001615524, 0.32045666561871766, 98.844, 92.21000000000001
0.03547481802970171, 0.3156531805634499, 98.854, 92.35
0.034373747938871387, 0.3277722001940012, 98.878, 92.04
0.03397670055150986, 0.31398962802886965, 98.91, 92.15
0.03487519911646843, 0.29770287284851077, 98.884, 92.67999999999999
0.030730599839389323, 0.2952273352622986, 99.0, 92.82000000000001
0.035009782959222795, 0.30444218397140504, 98.844, 92.62
0.03292343567371368, 0.3121852105140686, 98.96000000000001, 92.65
0.031070351334810255, 0.3221287588119507, 99.002, 92.65
0.03360931440412998, 0.3344708385467529, 98.894, 92.06
0.03210004506677389, 0.3145925607681274, 98.976, 92.64
0.029778668028116226, 0.2863598305225372, 99.058, 93.13
0.02774264397919178, 0.31358076572418214, 99.138, 92.38
0.027953417474627495, 0.29144184379577637, 99.044, 93.02
0.03185008905291557, 0.29662777757644654, 98.98, 92.95
0.02822268409729004, 0.2905607372760773, 99.104, 93.17999999999999
0.025969841017723084, 0.268332687997818, 99.19200000000001, 93.61
0.027798074571490288, 0.29140038166046145, 99.124, 93.0
0.02500605922281742, 0.29380974369049073, 99.246, 93.24
0.024298961663246153, 0.2877709859848022, 99.236, 93.17
0.026903556028008462, 0.3425940984725952, 99.146, 92.09
0.029274302521944046, 0.33064935779571536, 99.09, 92.39
0.02186776310712099, 0.3191180399894714, 99.28200000000001, 92.71000000000001
0.023721688723564147, 0.3112337167263031, 99.214, 92.67999999999999
0.02361653715118766, 0.29360876659154894, 99.198, 93.25
0.026941356959939003, 0.29774965763092043, 99.146, 92.86999999999999
0.02101740683760494, 0.29078436183929446, 99.328, 93.08
0.021284060225486755, 0.3008992277145386, 99.302, 92.83
0.02180547027349472, 0.32195044574737547, 99.324, 92.41
0.02314156416326761, 0.2819185715675354, 99.28399999999999, 93.34
0.02390203040212393, 0.2818231436729431, 99.232, 93.08999999999999
0.020513066483139993, 0.29502689785957337, 99.358, 93.14
0.018072805088460445, 0.312186576795578, 99.41, 92.86999999999999
0.01849300011277199, 0.3098487391471863, 99.408, 92.80000000000001
0.015099078928530216, 0.30954707055091857, 99.55199999999999, 93.11
0.018893583820164202, 0.2935055571556091, 99.414, 93.27
0.019065855342149735, 0.28955897221565247, 99.406, 93.19
0.02112774137638509, 0.286542217874527, 99.288, 93.51
0.018204229654967784, 0.2738697271347046, 99.42800000000001, 93.71000000000001
0.014719732979983092, 0.3030436905860901, 99.564, 93.31
0.016342086059376596, 0.27771087436676023, 99.492, 93.55
0.017356378639042377, 0.2833347393989563, 99.454, 93.73
0.01624336680263281, 0.28038305864334107, 99.488, 93.57
0.012713064861297608, 0.29963229064941405, 99.604, 93.16
0.01375417021587491, 0.30962163267135623, 99.58, 93.19
0.016746950951069595, 0.2797661110877991, 99.492, 93.49
0.014282427230626345, 0.29679976630210875, 99.548, 93.47999999999999
0.013269397288113832, 0.27652569761276247, 99.602, 93.71000000000001
0.012129737126901746, 0.3016891478061676, 99.65, 93.12
0.012158925188407301, 0.2862908110141754, 99.622, 93.23
0.01064195830397308, 0.2850486769199371, 99.688, 93.85
0.011613301405273379, 0.27519703102111814, 99.664, 93.91000000000001
0.011313663102313876, 0.28475234837532043, 99.676, 93.64
0.010737431749105453, 0.2887867938518524, 99.67399999999999, 93.5
0.010040414175540208, 0.2760977813720703, 99.71799999999999, 94.04
0.009112938234433533, 0.278733491230011, 99.726, 93.81
0.00904808733060956, 0.28923674092292784, 99.732, 93.7
0.007769131481647491, 0.27602569041252134, 99.78, 93.87
0.007912259077876807, 0.2910648847579956, 99.746, 93.73
0.00872819830108434, 0.2874364916801453, 99.748, 94.0
0.008085611465126276, 0.2873959771156311, 99.766, 93.97
0.008146638328582048, 0.2795403973579407, 99.752, 93.89
0.009196181022822858, 0.26606072187423707, 99.722, 94.14
0.005478258763849735, 0.2711935846328735, 99.856, 94.24
0.006188252519592643, 0.28057202234268186, 99.83, 93.93
0.006918874411582947, 0.2876118086338043, 99.81, 93.86
0.006050554984807968, 0.26973482723236086, 99.816, 94.05
0.0065664363551139835, 0.28098107442855835, 99.806, 93.76
0.006519311232939362, 0.27869731731414793, 99.82799999999999, 93.96
0.0053727392544597385, 0.2683727786064148, 99.862, 94.16
0.005888102202862501, 0.26281547632217406, 99.822, 94.39
0.005689493034332991, 0.2627700340270996, 99.854, 94.36
0.004907016273140908, 0.26784951429367065, 99.876, 94.19999999999999
0.005609736178144813, 0.2557183861255646, 99.846, 94.41000000000001
0.004711844077706337, 0.2595981149673462, 99.876, 94.37
0.003850518663339317, 0.2646614004611969, 99.914, 94.27
0.00404636591181159, 0.25386670370101927, 99.908, 94.5
0.004027118453681469, 0.26933909397125244, 99.88, 94.27
0.003575249154102057, 0.2631704569816589, 99.91600000000001, 94.44
0.003800082099027932, 0.27506841650009156, 99.9, 94.08999999999999
0.0038567315316945312, 0.257481161403656, 99.91600000000001, 94.51
0.0034037388741970064, 0.2608456489562988, 99.912, 94.5
0.0038610778002254667, 0.2710830737113953, 99.896, 94.6
0.00367509785015136, 0.26746298904418947, 99.90400000000001, 94.44
0.003658191200196743, 0.2731987202644348, 99.91, 94.38
0.003503408137001097, 0.2582408428668976, 99.922, 94.49
0.002776543973684311, 0.2631113024711609, 99.932, 94.47
0.0023083690918236973, 0.27190210490226746, 99.942, 94.42
0.0026161727268621325, 0.26079918217659, 99.946, 94.59
0.0023112550986371934, 0.2621553783416748, 99.956, 94.6
0.002174654897786677, 0.2567322438240051, 99.95, 94.73
0.0027565633789077403, 0.2613377359390259, 99.926, 94.46
0.00206568524511531, 0.2637326144218445, 99.954, 94.46
0.0019234258857741952, 0.258507285118103, 99.96000000000001, 94.75
0.002568016823232174, 0.26413008499145507, 99.94, 94.58
0.002345681359767914, 0.26145884056091306, 99.94800000000001, 94.58
0.0024225989577919245, 0.26007846031188964, 99.952, 94.69
0.0018777107078954578, 0.260464404296875, 99.96199999999999, 94.75
0.0023918999514728786, 0.261230557346344, 99.946, 94.47
0.0016324878587573766, 0.2570566216468811, 99.976, 94.62
0.001473038416132331, 0.2608902515411377, 99.98, 94.66
0.0013664816260710358, 0.26142372369766237, 99.984, 94.58
0.0016029830675385892, 0.26004696969985963, 99.97200000000001, 94.67999999999999
0.0014757692443579436, 0.25556052675247193, 99.978, 94.74000000000001
0.001507635533120483, 0.25702863025665285, 99.978, 94.78
0.0015698676037788392, 0.2563561205863953, 99.97399999999999, 94.72
0.0012687396970763802, 0.2554424643516541, 99.982, 94.72
0.0015070246947929264, 0.2560745765686035, 99.976, 94.89999999999999
0.001385133637189865, 0.25648523807525636, 99.976, 94.8
0.0012849543279595673, 0.25351573362350466, 99.984, 94.86
0.0012335183621756732, 0.25438131442070006, 99.982, 94.92
0.0013646655013784766, 0.2530853733062744, 99.982, 94.78
0.0011596788157336414, 0.2568585022926331, 99.984, 94.77
0.0010271481288224458, 0.2553008222579956, 99.99, 94.85
0.00104993881681934, 0.2557317156791687, 99.99, 94.93
0.0015474322602897883, 0.25429005255699155, 99.97399999999999, 94.78
0.0012806451054289936, 0.25439827632904055, 99.984, 94.74000000000001
0.0011151113444566726, 0.2551695016860962, 99.992, 94.75
0.0013652251958847046, 0.2572600405216217, 99.976, 94.82000000000001
0.0015928586747124792, 0.2571978798866272, 99.976, 94.89999999999999
0.0015242863667104393, 0.2531260208129883, 99.968, 94.77
0.0013454579617083072, 0.25400850086212157, 99.982, 94.71000000000001
0.00128668864460662, 0.25084461832046506, 99.984, 94.84
0.0011326780163124204, 0.2527941219329834, 99.984, 94.85
0.0010483857320621609, 0.254839004945755, 99.992, 94.75
0.0012095197250694037, 0.25455864567756653, 99.98, 94.85
0.0010123719189316035, 0.2554281436920166, 99.99, 94.89
0.0010645184857584536, 0.25453200874328613, 99.98599999999999, 94.86
0.0012554333727061748, 0.25545423021316527, 99.97200000000001, 94.81
0.001168327035252005, 0.25297693157196044, 99.98599999999999, 94.78999999999999
0.001206069791726768, 0.2547268927574158, 99.982, 94.86
0.0013198576450534165, 0.2535615752220154, 99.976, 94.89
0.0011923228950053454, 0.25449665822982787, 99.98599999999999, 94.87
0.0011244718329235911, 0.2562147597312927, 99.994, 94.88
0.0010465952451713383, 0.25509833488464356, 99.992, 94.92
0.0011787355786934495, 0.255744783782959, 99.988, 94.88
0.001128450829088688, 0.255780341053009, 99.988, 94.85
0.001094119326286018, 0.2553784836769104, 99.99, 94.86
0.0010073257908038795, 0.25477102727890016, 99.992, 94.83
0.0010154058626666664, 0.25417801666259765, 99.992, 94.97
0.0011412376046739518, 0.25546921367645264, 99.992, 94.83
0.0012162852317467332, 0.2538662364959717, 99.984, 94.83
0.0010006399174407124, 0.2558034692764282, 99.994, 94.95
0.000993063984438777, 0.2557864950180054, 99.992, 94.86
0.0009055439570173621, 0.2553060225486755, 99.996, 94.81
0.0010518528629280626, 0.2542149128913879, 99.988, 94.88
0.001139450976215303, 0.2547610812187195, 99.98599999999999, 94.89
